X,Y,Z,Amp,Tof
0,0.1625,-0.1925,9.79034,12.4
0,0.165,-0.1925,9.97955,12.4
0,0.1675,-0.1925,9.76592,12.384
0,0.17,-0.1925,9.50346,12.4
0,0.1725,-0.1925,10.1688,12.4
0,0.175,-0.1925,9.3997,12.416
0,0.1775,-0.1925,9.13114,12.432
0,0.18,-0.1925,9.03958,12.464
0,0.1825,-0.1925,8.35597,12.464
0,0.185,-0.1925,8.50246,12.464
0,0.1875,-0.1925,8.51466,12.432
0,0.19,-0.1925,9.09452,12.48
0,0.1925,-0.1925,8.21558,12.512
0,0.195,-0.1925,7.44041,12.496
0,0.1975,-0.1925,6.7629,12.48
0,0.2,-0.1925,8.01416,12.528
0,-0.2,-0.19,6.85446,12.272
0,-0.1975,-0.19,7.62352,12.272
0,-0.195,-0.19,7.31223,12.256
0,-0.1925,-0.19,8.0752,12.24
0,-0.19,-0.19,7.26341,12.304
